,SD,SGG,NAME_AD,CODE,CODE_AD,ALL,0_4,5_9,10_14,15_19,20_24,25_29,30_34,35_39,40_44,45_49,50_54,55_59,60_64,65_69,70_74,75_79,80_84,85_89,90_94,95_99,100_,YEAR
462,부산광역시,영도구,봉래1동,2104059,2620059000,7492.0,183.0,200.0,208.0,283.0,359.0,402.0,389.0,468.0,495.0,523.0,559.0,756.0,798.0,585.0,444.0,394.0,241.0,131.0,37.0,8.0,29.0,2018
463,부산광역시,영도구,봉래2동,2104069,2620060500,5800.0,86.0,118.0,137.0,196.0,287.0,288.0,251.0,304.0,346.0,450.0,469.0,550.0,571.0,541.0,438.0,461.0,207.0,62.0,26.0,4.0,8.0,2018
464,부산광역시,영도구,청학1동,2104063,2620063000,7325.0,185.0,235.0,240.0,284.0,349.0,380.0,312.0,485.0,528.0,578.0,519.0,684.0,689.0,568.0,485.0,429.0,217.0,98.0,44.0,6.0,10.0,2018
465,부산광역시,영도구,청학2동,2104064,2620064000,19625.0,522.0,714.0,719.0,921.0,1127.0,1047.0,951.0,1289.0,1314.0,1613.0,1592.0,1894.0,1842.0,1407.0,1061.0,854.0,485.0,175.0,67.0,19.0,12.0,2018
466,부산광역시,영도구,동삼1동,2104065,2620065000,30222.0,821.0,990.0,1060.0,1596.0,1938.0,1714.0,1471.0,1943.0,1882.0,2474.0,2504.0,2948.0,2901.0,1976.0,1575.0,1291.0,689.0,302.0,103.0,30.0,14.0,2018
467,부산광역시,영도구,동삼2동,2104066,2620066000,3697.0,104.0,100.0,86.0,142.0,339.0,274.0,162.0,215.0,231.0,261.0,232.0,289.0,363.0,305.0,255.0,177.0,94.0,47.0,13.0,7.0,1.0,2018
468,부산광역시,영도구,동삼3동,2104067,2620067000,11296.0,220.0,259.0,285.0,384.0,575.0,526.0,533.0,657.0,643.0,780.0,860.0,1219.0,1290.0,1013.0,774.0,684.0,373.0,155.0,45.0,13.0,8.0,2018
469,부산광역시,부산진구,부전1동,2105082,2623051000,12456.0,186.0,165.0,149.0,289.0,1015.0,1461.0,916.0,818.0,627.0,801.0,978.0,1186.0,1207.0,883.0,693.0,563.0,310.0,136.0,42.0,15.0,16.0,2018
470,부산광역시,부산진구,부전2동,2105052,2623052000,10503.0,394.0,313.0,214.0,334.0,874.0,1184.0,928.0,1035.0,726.0,834.0,774.0,868.0,764.0,468.0,305.0,230.0,145.0,63.0,33.0,12.0,5.0,2018
471,부산광역시,부산진구,연지동,2105054,2623054000,21356.0,753.0,999.0,957.0,1030.0,1092.0,1155.0,1086.0,1559.0,1675.0,1856.0,1563.0,1852.0,1783.0,1312.0,1034.0,832.0,519.0,202.0,71.0,18.0,8.0,2018
472,부산광역시,부산진구,초읍동,2105055,2623055000,21293.0,450.0,617.0,707.0,923.0,1268.0,1166.0,952.0,1267.0,1318.0,1696.0,1736.0,1958.0,2065.0,1740.0,1329.0,1137.0,585.0,259.0,81.0,29.0,10.0,2018
473,부산광역시,부산진구,양정1동,2105056,2623056000,21596.0,726.0,758.0,762.0,1079.0,1551.0,1418.0,1280.0,1600.0,1474.0,1877.0,1891.0,1892.0,1672.0,1165.0,906.0,778.0,469.0,210.0,63.0,16.0,9.0,2018
474,부산광역시,부산진구,양정2동,2105057,2623057000,14733.0,408.0,311.0,318.0,504.0,1174.0,1608.0,1295.0,1285.0,1006.0,1127.0,969.0,1065.0,1094.0,857.0,664.0,557.0,308.0,127.0,37.0,11.0,8.0,2018
475,부산광역시,부산진구,전포1동,2105083,2623060000,16978.0,415.0,450.0,427.0,592.0,1418.0,1968.0,1469.0,1402.0,1109.0,1215.0,1099.0,1219.0,1210.0,884.0,712.0,717.0,401.0,181.0,56.0,19.0,15.0,2018
476,부산광역시,부산진구,전포2동,2105061,2623061000,21880.0,637.0,645.0,568.0,810.0,1423.0,1921.0,1663.0,1807.0,1450.0,1716.0,1472.0,1806.0,1806.0,1362.0,1052.0,929.0,535.0,191.0,63.0,12.0,12.0,2018
477,부산광역시,부산진구,부암1동,2105064,2623064000,23699.0,1092.0,1094.0,878.0,1045.0,1286.0,1381.0,1442.0,1978.0,1882.0,2007.0,1788.0,2078.0,1829.0,1331.0,1039.0,820.0,430.0,191.0,64.0,17.0,27.0,2018
478,부산광역시,부산진구,부암3동,2105066,2623066000,19303.0,547.0,840.0,986.0,1152.0,1235.0,1090.0,846.0,1269.0,1490.0,1769.0,1753.0,1867.0,1511.0,1008.0,753.0,646.0,343.0,136.0,41.0,11.0,10.0,2018
479,부산광역시,부산진구,당감제1동,2105080,2623067000,25629.0,663.0,928.0,984.0,1302.0,1664.0,1592.0,1261.0,1654.0,1713.0,2150.0,2316.0,2595.0,2188.0,1581.0,1089.0,986.0,580.0,263.0,92.0,16.0,12.0,2018
480,부산광역시,부산진구,당감2동,2105068,2623068000,9486.0,405.0,362.0,344.0,385.0,475.0,580.0,676.0,843.0,671.0,716.0,638.0,851.0,811.0,589.0,451.0,371.0,202.0,82.0,24.0,4.0,6.0,2018
481,부산광역시,부산진구,당감4동,2105070,2623070000,12730.0,427.0,483.0,499.0,618.0,756.0,714.0,714.0,937.0,933.0,1136.0,1134.0,1242.0,1014.0,731.0,546.0,453.0,237.0,104.0,37.0,8.0,7.0,2018
482,부산광역시,부산진구,가야제1동,2105081,2623071000,21098.0,487.0,632.0,570.0,865.0,1705.0,1623.0,1251.0,1437.0,1407.0,1610.0,1731.0,2017.0,1839.0,1403.0,1026.0,852.0,411.0,155.0,55.0,14.0,8.0,2018
483,부산광역시,부산진구,가야2동,2105072,2623072000,17518.0,515.0,651.0,644.0,853.0,1102.0,1137.0,942.0,1233.0,1088.0,1378.0,1386.0,1690.0,1565.0,1213.0,884.0,670.0,353.0,150.0,40.0,14.0,10.0,2018
484,부산광역시,부산진구,개금1동,2105074,2623074000,16990.0,724.0,618.0,452.0,618.0,1365.0,1817.0,1449.0,1478.0,1217.0,1246.0,1251.0,1289.0,1090.0,822.0,637.0,505.0,270.0,91.0,37.0,10.0,4.0,2018
485,부산광역시,부산진구,개금2동,2105075,2623075000,12003.0,346.0,444.0,444.0,576.0,896.0,801.0,639.0,754.0,780.0,946.0,1024.0,1102.0,973.0,762.0,609.0,513.0,256.0,102.0,27.0,7.0,2.0,2018
486,부산광역시,부산진구,개금3동,2105076,2623076000,31247.0,1049.0,1124.0,1278.0,1638.0,2124.0,2088.0,1739.0,2174.0,2008.0,2661.0,2747.0,3205.0,2675.0,1677.0,1141.0,943.0,593.0,285.0,74.0,15.0,9.0,2018
487,부산광역시,부산진구,범천1동,2105077,2623077000,11028.0,291.0,230.0,217.0,305.0,680.0,1229.0,995.0,953.0,681.0,776.0,813.0,956.0,915.0,647.0,466.0,459.0,247.0,122.0,28.0,10.0,8.0,2018
488,부산광역시,부산진구,범천2동,2105084,2623078000,20831.0,776.0,637.0,473.0,679.0,1104.0,1396.0,1518.0,1848.0,1291.0,1456.0,1453.0,1987.0,1999.0,1436.0,1063.0,893.0,494.0,221.0,74.0,11.0,22.0,2018
489,부산광역시,동래구,수민동,2106051,2626051000,30669.0,1118.0,1294.0,1283.0,1542.0,1859.0,1941.0,1764.0,2239.0,2206.0,2546.0,2473.0,2682.0,2553.0,1876.0,1320.0,1039.0,564.0,263.0,68.0,26.0,13.0,2018
490,부산광역시,동래구,복산동,2106052,2626052000,11333.0,196.0,272.0,340.0,532.0,682.0,636.0,453.0,625.0,640.0,889.0,938.0,1126.0,1152.0,883.0,700.0,628.0,404.0,163.0,43.0,12.0,19.0,2018
491,부산광역시,동래구,명륜동,2106065,2626054500,22423.0,847.0,1479.0,1466.0,1386.0,1282.0,1161.0,1047.0,1856.0,2179.0,2221.0,1683.0,1605.0,1326.0,1026.0,747.0,597.0,298.0,141.0,52.0,17.0,7.0,2018
492,부산광역시,동래구,온천1동,2106055,2626055000,18715.0,588.0,482.0,514.0,700.0,1119.0,1533.0,1483.0,1640.0,1358.0,1616.0,1377.0,1588.0,1435.0,1032.0,836.0,708.0,407.0,177.0,77.0,21.0,24.0,2018
493,부산광역시,동래구,온천2동,2106056,2626056000,16209.0,401.0,598.0,727.0,933.0,1041.0,949.0,734.0,912.0,1067.0,1355.0,1240.0,1434.0,1424.0,1109.0,822.0,698.0,432.0,222.0,83.0,21.0,7.0,2018
494,부산광역시,동래구,온천3동,2106057,2626057000,36605.0,1181.0,1236.0,1212.0,1822.0,2574.0,2790.0,2339.0,2692.0,2459.0,2984.0,3100.0,3358.0,2990.0,2239.0,1484.0,1190.0,595.0,240.0,89.0,16.0,15.0,2018
495,부산광역시,동래구,사직1동,2106058,2626058000,10198.0,335.0,369.0,395.0,548.0,665.0,659.0,583.0,813.0,715.0,897.0,809.0,889.0,750.0,603.0,426.0,412.0,200.0,82.0,38.0,7.0,3.0,2018
496,부산광역시,동래구,사직2동,2106059,2626059000,29656.0,1044.0,1793.0,2136.0,2377.0,2085.0,1335.0,1163.0,2170.0,2702.0,3333.0,2530.0,2210.0,1778.0,1149.0,849.0,530.0,289.0,135.0,35.0,9.0,4.0,2018
497,부산광역시,동래구,사직3동,2106060,2626060000,15769.0,433.0,699.0,708.0,796.0,924.0,841.0,766.0,1139.0,1207.0,1314.0,1225.0,1407.0,1333.0,1032.0,832.0,610.0,322.0,123.0,37.0,15.0,6.0,2018
498,부산광역시,동래구,안락1동,2106061,2626074000,15585.0,396.0,514.0,511.0,658.0,946.0,974.0,805.0,1115.0,1011.0,1208.0,1258.0,1535.0,1522.0,1131.0,823.0,640.0,323.0,153.0,43.0,12.0,7.0,2018
499,부산광역시,동래구,안락2동,2106062,2626075000,31043.0,1031.0,1381.0,1480.0,1852.0,1991.0,1855.0,1570.0,2318.0,2247.0,2750.0,2624.0,2857.0,2545.0,1740.0,1204.0,776.0,508.0,232.0,58.0,13.0,11.0,2018
500,부산광역시,동래구,명장1동,2106063,2626076100,12488.0,222.0,337.0,346.0,590.0,792.0,871.0,601.0,728.0,664.0,932.0,1098.0,1358.0,1333.0,1006.0,693.0,476.0,271.0,112.0,48.0,4.0,6.0,2018
501,부산광역시,동래구,명장2동,2106064,2626076200,15822.0,501.0,417.0,438.0,723.0,1056.0,1132.0,943.0,1191.0,909.0,1128.0,1290.0,1693.0,1634.0,1104.0,730.0,483.0,270.0,129.0,35.0,12.0,4.0,2018
502,부산광역시,남구,대연1동,2107070,2629051000,19989.0,353.0,452.0,484.0,863.0,1791.0,2037.0,1197.0,1310.0,1170.0,1514.0,1403.0,1614.0,1714.0,1331.0,1079.0,895.0,480.0,210.0,72.0,12.0,8.0,2018
503,부산광역시,남구,대연3동,2107053,2629053000,33054.0,1245.0,1723.0,1538.0,1768.0,3209.0,2766.0,1800.0,2739.0,2674.0,3038.0,2424.0,2266.0,1983.0,1290.0,1009.0,770.0,457.0,258.0,67.0,16.0,14.0,2018
504,부산광역시,남구,대연4동,2107054,2629054000,12731.0,544.0,466.0,403.0,508.0,666.0,750.0,864.0,1077.0,888.0,917.0,895.0,1136.0,1040.0,825.0,721.0,570.0,304.0,113.0,31.0,7.0,6.0,2018
505,부산광역시,남구,대연5동,2107055,2629055000,16854.0,536.0,682.0,671.0,865.0,1226.0,1189.0,997.0,1348.0,1255.0,1409.0,1224.0,1276.0,1266.0,986.0,754.0,666.0,317.0,139.0,35.0,8.0,5.0,2018
506,부산광역시,남구,대연6동,2107056,2629056000,16060.0,929.0,963.0,723.0,849.0,961.0,881.0,1006.0,1575.0,1314.0,1363.0,1174.0,1131.0,1013.0,764.0,577.0,426.0,253.0,110.0,35.0,6.0,7.0,2018
507,부산광역시,남구,용호1동,2107057,2629057000,46116.0,1551.0,2362.0,2516.0,3080.0,2947.0,2261.0,1837.0,3107.0,3776.0,4607.0,3948.0,3900.0,3359.0,2379.0,1751.0,1420.0,795.0,357.0,126.0,31.0,6.0,2018
508,부산광역시,남구,용호2동,2107058,2629058000,18222.0,682.0,1000.0,968.0,936.0,952.0,897.0,866.0,1330.0,1489.0,1593.0,1347.0,1548.0,1520.0,1143.0,837.0,551.0,342.0,139.0,63.0,11.0,8.0,2018
509,부산광역시,남구,용호3동,2107059,2629059000,13267.0,296.0,343.0,440.0,634.0,824.0,779.0,581.0,819.0,784.0,1061.0,1100.0,1266.0,1336.0,1072.0,813.0,606.0,326.0,131.0,43.0,8.0,5.0,2018
510,부산광역시,남구,용호4동,2107060,2629060000,9228.0,351.0,358.0,330.0,425.0,498.0,521.0,542.0,757.0,677.0,759.0,647.0,784.0,878.0,625.0,465.0,322.0,181.0,72.0,20.0,9.0,7.0,2018
511,부산광역시,남구,용당동,2107061,2629061000,8497.0,252.0,318.0,379.0,484.0,590.0,448.0,369.0,546.0,615.0,798.0,724.0,768.0,740.0,507.0,416.0,312.0,131.0,72.0,20.0,5.0,3.0,2018
512,부산광역시,남구,감만1동,2107062,2629062000,15186.0,419.0,527.0,539.0,647.0,877.0,850.0,786.0,1055.0,1020.0,1260.0,1151.0,1415.0,1466.0,1091.0,805.0,725.0,342.0,135.0,51.0,10.0,15.0,2018
513,부산광역시,남구,감만2동,2107063,2629063000,7472.0,187.0,247.0,215.0,320.0,420.0,371.0,354.0,500.0,510.0,605.0,572.0,669.0,710.0,579.0,496.0,398.0,207.0,89.0,16.0,4.0,3.0,2018
514,부산광역시,남구,우암동,2107071,2629064500,15600.0,397.0,439.0,483.0,640.0,851.0,788.0,767.0,996.0,965.0,1207.0,1193.0,1589.0,1588.0,1290.0,980.0,765.0,409.0,149.0,82.0,11.0,11.0,2018
515,부산광역시,남구,문현1동,2107066,2629068000,15396.0,427.0,596.0,634.0,840.0,975.0,889.0,736.0,1043.0,1075.0,1409.0,1323.0,1353.0,1225.0,943.0,816.0,619.0,325.0,120.0,38.0,5.0,5.0,2018
516,부산광역시,남구,문현2동,2107067,2629069000,8853.0,232.0,201.0,186.0,268.0,498.0,642.0,638.0,683.0,572.0,647.0,686.0,792.0,769.0,591.0,494.0,495.0,289.0,111.0,42.0,8.0,9.0,2018
517,부산광역시,남구,문현3동,2107068,2629070000,13070.0,387.0,449.0,496.0,708.0,840.0,771.0,667.0,892.0,905.0,1154.0,1095.0,1198.0,1031.0,856.0,619.0,540.0,310.0,104.0,39.0,7.0,2.0,2018
518,부산광역시,남구,문현4동,2107069,2629071000,10322.0,255.0,263.0,268.0,458.0,611.0,619.0,532.0,640.0,647.0,852.0,843.0,1044.0,952.0,764.0,592.0,549.0,275.0,105.0,41.0,7.0,5.0,2018
519,부산광역시,북구,구포1동,2108051,2632051000,15125.0,442.0,336.0,294.0,553.0,1010.0,1319.0,1088.0,985.0,831.0,1086.0,1440.0,1804.0,1385.0,945.0,641.0,521.0,281.0,108.0,39.0,14.0,3.0,2018
520,부산광역시,북구,구포2동,2108052,2632052000,27628.0,825.0,885.0,894.0,1207.0,1982.0,2057.0,1613.0,1902.0,1668.0,2247.0,2687.0,3156.0,2429.0,1538.0,1014.0,841.0,446.0,150.0,57.0,17.0,13.0,2018
521,부산광역시,북구,구포3동,2108053,2632052100,22195.0,525.0,688.0,760.0,1189.0,1874.0,1602.0,1066.0,1364.0,1434.0,1961.0,2254.0,2459.0,1905.0,1218.0,841.0,584.0,294.0,127.0,37.0,12.0,1.0,2018
522,부산광역시,북구,금곡동,2108054,2632053000,41544.0,1273.0,1445.0,1570.0,2220.0,2709.0,2568.0,2007.0,2561.0,2554.0,3493.0,3868.0,4301.0,3503.0,2273.0,1754.0,1682.0,1104.0,494.0,139.0,22.0,4.0,2018
523,부산광역시,북구,화명1동,2108055,2632054100,44674.0,2224.0,2336.0,2264.0,2874.0,3458.0,3091.0,2654.0,3472.0,3188.0,3965.0,4323.0,4319.0,2802.0,1558.0,898.0,658.0,339.0,163.0,69.0,12.0,7.0,2018
524,부산광역시,북구,화명2동,2108062,2632054200,16335.0,539.0,547.0,594.0,966.0,1298.0,1222.0,921.0,933.0,921.0,1349.0,1681.0,1744.0,1304.0,794.0,563.0,453.0,269.0,131.0,50.0,20.0,36.0,2018
525,부산광역시,북구,화명3동,2108063,2632054300,31472.0,1284.0,1744.0,2024.0,2359.0,2329.0,1765.0,1404.0,2270.0,2627.0,3340.0,2919.0,2324.0,1671.0,1153.0,888.0,710.0,426.0,167.0,47.0,19.0,2.0,2018
526,부산광역시,북구,덕천1동,2108056,2632055000,14495.0,371.0,279.0,280.0,531.0,961.0,1059.0,933.0,978.0,753.0,1063.0,1217.0,1580.0,1509.0,1034.0,726.0,611.0,368.0,180.0,51.0,8.0,3.0,2018
527,부산광역시,북구,덕천2동,2108057,2632056000,12848.0,256.0,278.0,317.0,513.0,919.0,1077.0,782.0,827.0,780.0,978.0,1165.0,1367.0,1262.0,881.0,551.0,461.0,270.0,116.0,35.0,10.0,3.0,2018
528,부산광역시,북구,덕천3동,2108058,2632056100,11821.0,250.0,323.0,277.0,484.0,815.0,814.0,625.0,777.0,712.0,924.0,991.0,1198.0,1138.0,913.0,635.0,500.0,271.0,118.0,38.0,12.0,6.0,2018
529,부산광역시,북구,만덕1동,2108059,2632057100,9485.0,309.0,314.0,297.0,362.0,542.0,603.0,571.0,739.0,612.0,575.0,767.0,1105.0,962.0,683.0,455.0,338.0,170.0,54.0,18.0,4.0,5.0,2018
530,부산광역시,북구,만덕2동,2108060,2632057200,29059.0,1300.0,1362.0,1252.0,1426.0,1951.0,1756.0,1678.0,2422.0,2159.0,2264.0,2351.0,2692.0,2492.0,1592.0,1019.0,705.0,359.0,172.0,88.0,10.0,9.0,2018
531,부산광역시,북구,만덕3동,2108061,2632057300,20271.0,759.0,766.0,622.0,903.0,1323.0,1358.0,1350.0,1597.0,1238.0,1427.0,1644.0,2221.0,2066.0,1228.0,765.0,530.0,281.0,127.0,51.0,13.0,2.0,2018
532,부산광역시,해운대구,우1동,2109073,2635051000,22168.0,602.0,690.0,653.0,935.0,1388.0,1568.0,1382.0,1538.0,1481.0,1840.0,1763.0,2058.0,1962.0,1495.0,1141.0,875.0,479.0,209.0,67.0,17.0,25.0,2018
533,부산광역시,해운대구,우2동,2109074,2635052000,31548.0,1379.0,1545.0,1459.0,1921.0,2079.0,1643.0,1671.0,2483.0,2453.0,3085.0,2760.0,2559.0,2107.0,1492.0,1134.0,873.0,549.0,231.0,90.0,29.0,6.0,2018
534,부산광역시,해운대구,우3동,2109075,2635052500,28200.0,1114.0,1551.0,1622.0,1661.0,1681.0,1518.0,1365.0,2070.0,2267.0,2670.0,2347.0,2508.0,2051.0,1321.0,965.0,746.0,443.0,200.0,84.0,15.0,1.0,2018
535,부산광역시,해운대구,중1동,2109053,2635053000,22741.0,789.0,941.0,942.0,1227.0,1457.0,1432.0,1130.0,1738.0,1827.0,2181.0,1998.0,1890.0,1700.0,1128.0,894.0,736.0,450.0,192.0,61.0,15.0,13.0,2018
536,부산광역시,해운대구,중2동,2109054,2635054000,15988.0,590.0,617.0,547.0,681.0,936.0,990.0,987.0,1425.0,1203.0,1479.0,1383.0,1530.0,1335.0,812.0,626.0,433.0,221.0,136.0,38.0,11.0,8.0,2018
537,부산광역시,해운대구,좌1동,2109066,2635055100,18816.0,560.0,862.0,1008.0,1328.0,1430.0,1334.0,1001.0,1363.0,1502.0,2111.0,1673.0,1364.0,1033.0,566.0,509.0,531.0,386.0,193.0,50.0,11.0,1.0,2018
538,부산광역시,해운대구,좌2동,2109067,2635055200,33147.0,1078.0,1282.0,1414.0,1950.0,2519.0,2645.0,2259.0,2486.0,2406.0,3152.0,3014.0,2794.0,2068.0,1214.0,992.0,882.0,601.0,297.0,80.0,12.0,2.0,2018
539,부산광역시,해운대구,좌3동,2109068,2635055300,17253.0,548.0,738.0,911.0,1189.0,1221.0,967.0,830.0,1114.0,1154.0,1706.0,1612.0,1506.0,1150.0,743.0,582.0,588.0,413.0,214.0,57.0,10.0,0.0,2018
540,부산광역시,해운대구,좌4동,2109069,2635055400,24590.0,810.0,1187.0,1536.0,1898.0,1817.0,1383.0,1086.0,1556.0,1923.0,2751.0,2281.0,1948.0,1456.0,871.0,696.0,660.0,437.0,216.0,63.0,15.0,0.0,2018
541,부산광역시,해운대구,송정동,2109056,2635056000,10542.0,337.0,299.0,258.0,390.0,647.0,716.0,623.0,793.0,616.0,827.0,846.0,1058.0,1025.0,725.0,519.0,413.0,275.0,123.0,41.0,6.0,5.0,2018
542,부산광역시,해운대구,반여1동,2109070,2635057000,36888.0,1186.0,1817.0,2172.0,2688.0,2483.0,1820.0,1611.0,2553.0,3035.0,3770.0,3300.0,3172.0,2512.0,1757.0,1173.0,924.0,550.0,253.0,95.0,16.0,1.0,2018
543,부산광역시,해운대구,반여2동,2109058,2635058000,13349.0,216.0,250.0,265.0,564.0,861.0,793.0,687.0,777.0,807.0,1120.0,1225.0,1368.0,1377.0,1005.0,813.0,656.0,351.0,150.0,44.0,6.0,14.0,2018
544,부산광역시,해운대구,반여3동,2109059,2635059000,10015.0,175.0,223.0,258.0,449.0,617.0,641.0,441.0,568.0,564.0,831.0,899.0,1076.0,1015.0,757.0,546.0,524.0,282.0,104.0,32.0,8.0,5.0,2018
545,부산광역시,해운대구,반여4동,2109071,2635059500,15867.0,595.0,711.0,705.0,1002.0,1153.0,994.0,793.0,1184.0,1180.0,1402.0,1477.0,1528.0,1200.0,796.0,492.0,342.0,181.0,86.0,41.0,3.0,2.0,2018
546,부산광역시,해운대구,반송1동,2109072,2635061000,15809.0,209.0,293.0,383.0,702.0,1048.0,917.0,611.0,828.0,890.0,1344.0,1411.0,1616.0,1502.0,1279.0,1053.0,927.0,505.0,188.0,57.0,19.0,27.0,2018
547,부산광역시,해운대구,반송2동,2109062,2635062000,25953.0,521.0,638.0,715.0,1139.0,1523.0,1396.0,1097.0,1425.0,1634.0,1961.0,2184.0,2702.0,2733.0,2100.0,1614.0,1357.0,752.0,295.0,118.0,28.0,21.0,2018
548,부산광역시,해운대구,재송1동,2109064,2635065000,38532.0,1855.0,2724.0,2652.0,2327.0,2081.0,1848.0,2021.0,3534.0,3946.0,3813.0,2783.0,2656.0,2278.0,1612.0,1068.0,683.0,387.0,176.0,65.0,20.0,3.0,2018
549,부산광역시,해운대구,재송2동,2109065,2635066000,27941.0,795.0,996.0,1076.0,1341.0,1854.0,1874.0,1611.0,2140.0,2005.0,2299.0,2380.0,2775.0,2593.0,1695.0,1058.0,720.0,445.0,197.0,66.0,15.0,6.0,2018
550,부산광역시,사하구,괴정1동,2110051,2638051000,20892.0,573.0,710.0,733.0,996.0,1312.0,1329.0,1127.0,1439.0,1295.0,1659.0,1705.0,1956.0,1878.0,1366.0,1071.0,863.0,485.0,261.0,78.0,30.0,26.0,2018
551,부산광역시,사하구,괴정2동,2110052,2638052000,15106.0,504.0,595.0,533.0,713.0,918.0,806.0,775.0,1090.0,1111.0,1199.0,1182.0,1325.0,1402.0,1093.0,793.0,578.0,320.0,112.0,42.0,6.0,9.0,2018
552,부산광역시,사하구,괴정3동,2110053,2638053000,13825.0,384.0,327.0,347.0,543.0,806.0,942.0,934.0,895.0,775.0,1055.0,1106.0,1380.0,1416.0,1013.0,721.0,613.0,347.0,142.0,60.0,7.0,12.0,2018
553,부산광역시,사하구,괴정4동,2110054,2638054000,13318.0,334.0,355.0,398.0,626.0,929.0,822.0,698.0,885.0,792.0,1119.0,1053.0,1307.0,1249.0,1037.0,715.0,533.0,284.0,123.0,42.0,10.0,7.0,2018
554,부산광역시,사하구,당리동,2110055,2638055000,29240.0,896.0,1104.0,1179.0,1553.0,1967.0,1989.0,1560.0,2143.0,1916.0,2304.0,2454.0,2859.0,2611.0,1770.0,1224.0,900.0,484.0,230.0,74.0,16.0,7.0,2018
555,부산광역시,사하구,하단1동,2110056,2638056100,22326.0,639.0,795.0,770.0,1145.0,1734.0,1931.0,1489.0,1692.0,1426.0,1799.0,1803.0,2073.0,1845.0,1185.0,824.0,597.0,354.0,144.0,60.0,12.0,9.0,2018
556,부산광역시,사하구,하단2동,2110057,2638056200,26274.0,820.0,919.0,974.0,1414.0,2546.0,2287.0,1697.0,1992.0,1714.0,2165.0,2127.0,2224.0,1978.0,1228.0,935.0,681.0,353.0,158.0,48.0,10.0,4.0,2018
557,부산광역시,사하구,신평1동,2110058,2638057100,18608.0,650.0,590.0,577.0,771.0,1135.0,1106.0,1165.0,1467.0,1234.0,1597.0,1582.0,1854.0,1673.0,1165.0,832.0,658.0,326.0,125.0,66.0,15.0,20.0,2018
558,부산광역시,사하구,신평2동,2110059,2638057200,15469.0,570.0,642.0,596.0,822.0,1062.0,1035.0,938.0,1216.0,1122.0,1310.0,1350.0,1602.0,1207.0,803.0,483.0,365.0,198.0,108.0,35.0,4.0,1.0,2018
559,부산광역시,사하구,장림1동,2110060,2638058000,12673.0,622.0,630.0,540.0,534.0,626.0,635.0,763.0,1280.0,1057.0,1060.0,1000.0,1126.0,906.0,718.0,528.0,354.0,196.0,68.0,21.0,7.0,2.0,2018
560,부산광역시,사하구,장림2동,2110061,2638059000,28199.0,1070.0,1306.0,1219.0,1387.0,1811.0,1863.0,1760.0,2383.0,2106.0,2433.0,2339.0,2613.0,2249.0,1499.0,958.0,674.0,334.0,138.0,47.0,7.0,3.0,2018
561,부산광역시,사하구,다대1동,2110062,2638060100,42066.0,1637.0,2154.0,2058.0,2448.0,2743.0,2179.0,2121.0,3183.0,3253.0,3915.0,3543.0,3860.0,3127.0,2043.0,1453.0,1154.0,736.0,299.0,125.0,24.0,11.0,2018
562,부산광역시,사하구,다대2동,2110063,2638060200,29653.0,909.0,1180.0,1183.0,1747.0,2083.0,1720.0,1374.0,1942.0,2015.0,2607.0,2731.0,3034.0,2533.0,1584.0,1179.0,886.0,551.0,288.0,91.0,13.0,3.0,2018
563,부산광역시,사하구,구평동,2110064,2638061000,11975.0,834.0,531.0,396.0,525.0,646.0,790.0,1103.0,1273.0,873.0,877.0,891.0,997.0,866.0,580.0,340.0,230.0,111.0,69.0,29.0,9.0,5.0,2018
564,부산광역시,사하구,감천1동,2110065,2638062000,20873.0,466.0,692.0,664.0,1061.0,1373.0,1292.0,1000.0,1221.0,1308.0,1714.0,1861.0,2220.0,2074.0,1405.0,1081.0,766.0,426.0,159.0,62.0,18.0,10.0,2018
565,부산광역시,사하구,감천2동,2110066,2638063000,7294.0,85.0,115.0,155.0,246.0,384.0,313.0,273.0,363.0,399.0,563.0,656.0,800.0,741.0,604.0,574.0,524.0,306.0,106.0,53.0,22.0,12.0,2018
566,부산광역시,금정구,서1동,2111051,2641051000,6986.0,71.0,82.0,167.0,254.0,383.0,378.0,289.0,363.0,418.0,548.0,637.0,794.0,796.0,610.0,474.0,380.0,221.0,89.0,18.0,3.0,11.0,2018
567,부산광역시,금정구,서2동,2111052,2641052000,10864.0,199.0,242.0,235.0,396.0,645.0,685.0,549.0,631.0,622.0,819.0,998.0,1290.0,1218.0,865.0,605.0,471.0,243.0,95.0,31.0,13.0,12.0,2018
568,부산광역시,금정구,서3동,2111072,2641053000,11915.0,187.0,233.0,228.0,454.0,659.0,714.0,618.0,666.0,627.0,896.0,1078.0,1475.0,1281.0,969.0,771.0,599.0,287.0,112.0,41.0,7.0,13.0,2018
569,부산광역시,금정구,금사회동동,2111073,2641055500,9005.0,181.0,176.0,183.0,323.0,483.0,518.0,461.0,598.0,474.0,653.0,776.0,1051.0,1032.0,788.0,548.0,436.0,191.0,86.0,39.0,5.0,3.0,2018
570,부산광역시,금정구,부곡1동,2111057,2641057000,9343.0,186.0,201.0,247.0,347.0,529.0,506.0,455.0,576.0,557.0,705.0,715.0,961.0,944.0,831.0,635.0,509.0,282.0,119.0,31.0,4.0,3.0,2018
571,부산광역시,금정구,부곡2동,2111058,2641058000,17522.0,496.0,549.0,638.0,1015.0,1358.0,1237.0,967.0,1156.0,1077.0,1475.0,1535.0,1665.0,1423.0,959.0,715.0,635.0,393.0,157.0,52.0,16.0,4.0,2018
